id,user_id,date,hours,power,month,time,year,power_kWh,cost,dates_AMPM
65,1,2020-07-24,15,1396.3999999999992,Jul,15:00:39,2020,0.02301000000000002,0.004720000000000007,03:00PM
66,1,2020-07-24,16,1229.4999999999993,Jul,16:00:15,2020,0.02028000000000001,0.004160000000000006,04:00PM
67,1,2020-07-24,17,1397.9599999999996,Jul,17:00:51,2020,0.02302000000000002,0.004720000000000007,05:00PM
68,1,2020-07-24,18,1420.3999999999992,Jul,18:00:21,2020,0.02341000000000002,0.004800000000000007,06:00PM
69,1,2020-07-24,19,1397.9999999999993,Jul,19:00:59,2020,0.02302000000000002,0.004720000000000007,07:01PM
70,1,2020-07-24,20,1395.3999999999994,Jul,20:00:32,2020,0.02301000000000002,0.004720000000000007,08:00PM
71,1,2020-07-24,21,1348.999999999999,Jul,21:00:07,2020,0.022240000000000017,0.004560000000000007,09:00PM
72,1,2020-07-24,22,1254.3999999999996,Jul,22:00:50,2020,0.02067000000000001,0.004240000000000006,10:00PM
73,1,2020-07-24,23,1420.8999999999994,Jul,23:00:04,2020,0.02341000000000002,0.004800000000000007,11:00PM
74,1,2020-07-25,00,1396.4999999999989,Jul,00:00:30,2020,0.02301000000000002,0.004720000000000007,12:00AM
75,1,2020-07-25,01,71.60000000000001,Jul,01:00:09,2020,0.00117,0.00024000000000000003,01:00AM
76,1,2020-07-25,02,1277.6999999999996,Jul,02:06:05,2020,0.021060000000000013,0.004320000000000006,02:06AM
77,1,2020-07-25,03,1397.2999999999988,Jul,03:00:36,2020,0.02301000000000002,0.004720000000000007,03:00AM
78,1,2020-07-25,04,1421.3999999999987,Jul,04:00:16,2020,0.02342000000000002,0.004800000000000007,04:00AM
79,1,2020-07-25,05,877.000000000001,Jul,05:00:51,2020,0.014429999999999993,0.0029600000000000026,05:00AM
80,1,2020-07-25,06,1042.700000000001,Jul,06:16:12,2020,0.017159999999999998,0.003520000000000004,06:16AM
81,1,2020-07-25,07,1396.499999999999,Jul,07:00:38,2020,0.02303000000000002,0.004720000000000007,07:00AM
82,1,2020-07-25,08,1373.399999999999,Jul,08:00:38,2020,0.02262000000000002,0.004640000000000007,08:00AM
83,1,2020-07-25,09,1443.0999999999985,Jul,09:00:07,2020,0.023790000000000023,0.004880000000000008,09:00AM
84,1,2020-07-25,10,1397.9999999999993,Jul,10:00:55,2020,0.02303000000000002,0.004720000000000007,10:00AM
85,1,2020-07-25,11,1397.7999999999993,Jul,11:00:29,2020,0.02301000000000002,0.004720000000000007,11:00AM
86,1,2020-07-25,12,1396.5999999999992,Jul,12:00:02,2020,0.02301000000000002,0.004720000000000007,12:00PM
87,1,2020-07-25,13,1396.2999999999993,Jul,13:00:38,2020,0.02302000000000002,0.004720000000000007,01:00PM
88,1,2020-07-25,14,1419.9999999999993,Jul,14:00:13,2020,0.02340000000000002,0.004800000000000007,02:00PM
89,1,2020-07-25,15,1396.799999999999,Jul,15:00:44,2020,0.02301000000000002,0.004720000000000007,03:00PM
90,1,2020-07-25,16,1421.1999999999991,Jul,16:00:20,2020,0.02341000000000002,0.004800000000000007,04:00PM
91,1,2020-07-25,17,1395.999999999999,Jul,17:00:51,2020,0.02301000000000002,0.004720000000000007,05:00PM
92,1,2020-07-25,18,1395.899999999999,Jul,18:00:27,2020,0.02301000000000002,0.004720000000000007,06:00PM
93,1,2020-07-25,19,1421.599999999999,Jul,19:00:00,2020,0.02340000000000002,0.004800000000000007,07:00PM
94,1,2020-07-25,20,1397.1999999999991,Jul,20:00:40,2020,0.02301000000000002,0.004720000000000007,08:00PM
95,1,2020-07-25,21,1419.8999999999985,Jul,21:00:15,2020,0.02340000000000002,0.004800000000000007,09:00PM
96,1,2020-07-25,22,1396.6,Jul,22:00:48,2020,0.02301000000000002,0.004720000000000007,10:00PM
97,1,2020-07-25,23,1420.7999999999981,Jul,23:00:19,2020,0.02340000000000002,0.004800000000000007,11:00PM
98,1,2020-07-26,00,1112.5000000000002,Jul,00:00:56,2020,0.018330000000000003,0.0037600000000000047,12:00AM
99,1,2020-07-26,02,474.1000000000003,Jul,02:40:00,2020,0.007819999999999997,0.0016,02:40AM
100,1,2020-07-26,03,1420.3999999999999,Jul,03:00:12,2020,0.02340000000000002,0.004800000000000007,03:00AM
101,1,2020-07-26,04,1396.9999999999986,Jul,04:00:46,2020,0.02301000000000002,0.004720000000000007,04:00AM
102,1,2020-07-26,05,1420.399999999999,Jul,05:00:23,2020,0.02340000000000002,0.004800000000000007,05:00AM
103,1,2020-07-26,06,1395.4999999999993,Jul,06:00:58,2020,0.02301000000000002,0.004720000000000007,06:00AM
104,1,2020-07-26,07,1397.0999999999995,Jul,07:00:31,2020,0.02301000000000002,0.004720000000000007,07:00AM
105,1,2020-07-26,08,1396.4999999999993,Jul,08:00:07,2020,0.02301000000000002,0.004720000000000007,08:00AM
106,1,2020-07-26,09,1420.899999999999,Jul,09:00:09,2020,0.02340000000000002,0.004800000000000007,09:00AM
107,1,2020-07-26,10,1395.4999999999993,Jul,10:00:43,2020,0.02301000000000002,0.004720000000000007,10:00AM
108,1,2020-07-26,11,1396.099999999999,Jul,11:00:26,2020,0.02301000000000002,0.004720000000000007,11:00AM
109,1,2020-07-26,12,923.0000000000009,Jul,12:00:03,2020,0.015209999999999993,0.003120000000000003,12:00PM
110,1,2020-07-26,14,118.19999999999999,Jul,14:55:34,2020,0.00195,0.0004,02:55PM
111,1,2020-07-26,15,1398.599999999999,Jul,15:00:32,2020,0.02301000000000002,0.004720000000000007,03:00PM
112,1,2020-07-26,16,1420.999999999999,Jul,16:00:07,2020,0.02340000000000002,0.004800000000000007,04:00PM
113,1,2020-07-26,17,1396.4999999999993,Jul,17:00:41,2020,0.02301000000000002,0.004720000000000007,05:00PM
114,1,2020-07-26,18,1207.4000000000003,Jul,18:00:15,2020,0.019900000000000008,0.0040800000000000055,06:00PM
115,1,2020-07-26,19,1397.7999999999995,Jul,19:00:27,2020,0.02302000000000002,0.004720000000000007,07:00PM
116,1,2020-07-26,20,1420.0999999999988,Jul,20:00:02,2020,0.02340000000000002,0.004800000000000007,08:00PM
117,1,2020-07-26,21,1397.0999999999988,Jul,21:00:36,2020,0.02301000000000002,0.004720000000000007,09:00PM
118,1,2020-07-26,22,1420.699999999999,Jul,22:00:07,2020,0.02340000000000002,0.004800000000000007,10:00PM
119,1,2020-07-26,23,1396.6999999999991,Jul,23:00:42,2020,0.02301000000000002,0.004720000000000007,11:00PM
120,1,2020-07-27,00,1420.999999999999,Jul,00:00:13,2020,0.02340000000000002,0.004800000000000007,12:00AM
121,1,2020-07-27,01,1396.9999999999993,Jul,01:00:43,2020,0.02301000000000002,0.004720000000000007,01:00AM
122,1,2020-07-27,02,1421.4999999999993,Jul,02:00:18,2020,0.02341000000000002,0.004800000000000007,02:00AM
123,1,2020-07-27,03,1395.6999999999994,Jul,03:00:56,2020,0.02301000000000002,0.004720000000000007,03:00AM
124,1,2020-07-27,04,1395.8999999999992,Jul,04:00:30,2020,0.02301000000000002,0.004720000000000007,04:00AM
125,1,2020-07-27,05,828.6000000000006,Jul,05:00:03,2020,0.013649999999999994,0.002800000000000002,05:00AM
126,1,2020-07-27,08,189.7,Jul,08:52:43,2020,0.0031200000000000004,0.00064,08:52AM
127,1,2020-07-27,09,1396.999999999999,Jul,09:00:48,2020,0.02304000000000002,0.004720000000000007,09:00AM
128,1,2020-07-27,10,1396.6999999999987,Jul,10:00:20,2020,0.02301000000000002,0.004720000000000007,10:00AM
129,1,2020-07-27,11,1137.4,Jul,11:00:00,2020,0.018730000000000004,0.003840000000000005,11:00AM
130,1,2020-07-27,12,1136.9,Jul,12:11:36,2020,0.018720000000000004,0.003840000000000005,12:11PM
131,1,2020-07-27,13,1419.899999999999,Jul,13:00:04,2020,0.02341000000000002,0.004800000000000007,01:00PM
132,1,2020-07-27,14,1395.299999999999,Jul,14:00:39,2020,0.02301000000000002,0.004720000000000007,02:00PM
133,1,2020-07-27,15,1419.7999999999993,Jul,15:00:11,2020,0.02340000000000002,0.004800000000000007,03:00PM
134,1,2020-07-27,16,1395.7999999999993,Jul,16:00:40,2020,0.02301000000000002,0.004720000000000007,04:00PM
135,1,2020-07-27,17,1419.4999999999989,Jul,17:00:15,2020,0.02340000000000002,0.004800000000000007,05:00PM
136,1,2020-07-27,18,1396.799999999999,Jul,18:00:52,2020,0.02301000000000002,0.004720000000000007,06:00PM
137,1,2020-07-27,19,1419.0999999999988,Jul,19:00:27,2020,0.02340000000000002,0.004800000000000007,07:00PM
138,1,2020-07-27,20,1372.8999999999994,Jul,20:00:55,2020,0.022630000000000018,0.004640000000000007,08:00PM
139,1,2020-07-27,21,1420.1999999999994,Jul,21:00:27,2020,0.02340000000000002,0.004800000000000007,09:00PM
140,1,2020-07-27,22,969.6000000000008,Jul,22:00:58,2020,0.015989999999999994,0.0032800000000000034,10:00PM
141,1,2020-07-28,00,355.00000000000017,Jul,00:45:03,2020,0.005849999999999999,0.0012000000000000001,12:45AM
142,1,2020-07-28,01,828.0000000000007,Jul,01:00:12,2020,0.013649999999999994,0.002800000000000002,01:00AM
143,1,2020-07-28,02,1396.3999999999992,Jul,02:00:56,2020,0.02301000000000002,0.004720000000000007,02:00AM
144,1,2020-07-28,03,1396.099999999999,Jul,03:00:27,2020,0.02301000000000002,0.004720000000000007,03:00AM
145,1,2020-07-28,04,1419.399999999999,Jul,04:00:00,2020,0.02340000000000002,0.004800000000000007,04:00AM
146,1,2020-07-28,05,1402.3999999999994,Jul,05:00:35,2020,0.023060000000000018,0.004720000000000007,05:00AM
147,1,2020-07-28,06,1429.7999999999993,Jul,06:00:07,2020,0.023460000000000023,0.004800000000000007,06:00AM
148,1,2020-07-28,07,1405.6999999999982,Jul,07:00:42,2020,0.023080000000000017,0.004720000000000007,07:00AM
149,1,2020-07-28,08,1429.4999999999993,Jul,08:00:09,2020,0.023480000000000018,0.004800000000000007,08:00AM
150,1,2020-07-28,09,1401.7999999999993,Jul,09:00:42,2020,0.023080000000000017,0.004720000000000007,09:00AM
151,1,2020-07-28,10,1382.6999999999982,Jul,10:00:17,2020,0.022690000000000016,0.004640000000000007,10:00AM
152,1,2020-07-28,11,1400.9999999999998,Jul,11:00:04,2020,0.02303000000000002,0.004720000000000007,11:00AM
153,1,2020-07-28,12,1351.7999999999995,Jul,12:00:34,2020,0.022250000000000016,0.004560000000000007,12:00PM
154,1,2020-07-28,13,1399.9999999999995,Jul,13:00:12,2020,0.023050000000000022,0.004720000000000007,01:00PM
155,1,2020-07-28,14,1399.399999999999,Jul,14:00:21,2020,0.02303000000000002,0.004720000000000007,02:00PM
156,1,2020-07-28,15,1397.9999999999998,Jul,15:00:53,2020,0.02305000000000002,0.004720000000000007,03:00PM
157,1,2020-07-28,16,1400.199999999999,Jul,16:00:45,2020,0.023100000000000016,0.004720000000000007,04:00PM
158,1,2020-07-28,17,1423.7999999999993,Jul,17:00:18,2020,0.02345000000000002,0.004800000000000007,05:00PM
159,1,2020-07-28,18,1401.299999999999,Jul,18:00:48,2020,0.023080000000000017,0.004720000000000007,06:00PM
160,1,2020-07-28,19,1627.799999999998,Jul,19:00:20,2020,0.026870000000000033,0.0055000000000000075,07:00PM
161,1,2020-07-28,20,1400.5999999999995,Jul,20:00:51,2020,0.023060000000000018,0.004720000000000007,08:00PM
162,1,2020-07-28,21,1401.9999999999993,Jul,21:00:25,2020,0.02309000000000002,0.004720000000000007,09:00PM
163,1,2020-07-28,22,1424.4999999999989,Jul,22:00:02,2020,0.02344000000000002,0.004800000000000007,10:00PM
164,1,2020-07-28,23,1398.299999999999,Jul,23:00:27,2020,0.023040000000000022,0.004720000000000007,11:00PM
165,1,2020-07-29,00,1422.3999999999994,Jul,00:00:07,2020,0.023450000000000023,0.004800000000000007,12:00AM
166,1,2020-07-29,01,1376.6999999999996,Jul,01:00:35,2020,0.022640000000000018,0.004640000000000007,01:00AM
167,1,2020-07-29,02,1424.4999999999989,Jul,02:00:12,2020,0.02343000000000002,0.004800000000000007,02:00AM
168,1,2020-07-29,03,1399.7999999999995,Jul,03:00:44,2020,0.02304000000000002,0.004720000000000007,03:00AM
169,1,2020-07-29,04,1421.4999999999995,Jul,04:00:19,2020,0.02342000000000002,0.004800000000000007,04:00AM
170,1,2020-07-29,05,1400.8999999999994,Jul,05:00:55,2020,0.02307000000000002,0.004720000000000007,05:00AM
171,1,2020-07-29,06,1399.5999999999988,Jul,06:00:26,2020,0.02304000000000002,0.004720000000000007,06:00AM
172,1,2020-07-29,07,1424.6999999999991,Jul,07:00:04,2020,0.02342000000000002,0.004800000000000007,07:00AM
173,1,2020-07-29,08,1399.7999999999993,Jul,08:00:32,2020,0.023070000000000018,0.004720000000000007,08:00AM
174,1,2020-07-29,09,1421.9999999999989,Jul,09:00:05,2020,0.02341000000000002,0.004800000000000007,09:00AM
175,1,2020-07-29,10,1399.399999999999,Jul,10:01:38,2020,0.02305000000000002,0.004720000000000007,10:01AM
176,1,2020-07-29,11,1428.6999999999987,Jul,11:00:15,2020,0.02342000000000002,0.004800000000000007,11:00AM
177,1,2020-07-29,12,1403.3999999999994,Jul,12:00:52,2020,0.02303000000000002,0.004720000000000007,12:00PM
178,1,2020-07-29,13,1402.599999999999,Jul,13:00:25,2020,0.02303000000000002,0.004720000000000007,01:00PM
179,1,2020-07-29,14,1428.4999999999986,Jul,14:00:02,2020,0.02344000000000002,0.004800000000000007,02:00PM
180,1,2020-07-29,15,1404.199999999999,Jul,15:00:31,2020,0.023050000000000022,0.004720000000000007,03:00PM
181,1,2020-07-29,16,1431.3999999999983,Jul,16:00:02,2020,0.023490000000000018,0.004800000000000007,04:00PM
182,1,2020-07-29,17,500.1000000000003,Jul,17:00:34,2020,0.008219999999999998,0.00168,05:00PM
183,1,2020-07-29,18,501.7000000000001,Jul,18:38:55,2020,0.008249999999999995,0.00168,06:38PM
184,1,2020-07-29,19,1428.7999999999986,Jul,19:00:05,2020,0.023470000000000022,0.004800000000000007,07:00PM
185,1,2020-07-29,20,1407.2999999999984,Jul,20:00:38,2020,0.02311000000000002,0.004720000000000007,08:00PM
186,1,2020-07-29,21,1428.5999999999992,Jul,21:00:14,2020,0.02345000000000002,0.004800000000000007,09:00PM
187,1,2020-07-29,22,1405.1999999999982,Jul,22:00:51,2020,0.02305000000000002,0.004720000000000007,10:00PM
188,1,2020-07-29,23,1428.6999999999994,Jul,23:00:23,2020,0.023450000000000023,0.004800000000000007,11:00PM
189,1,2020-07-30,00,1403.9999999999989,Jul,00:00:56,2020,0.02305000000000002,0.004720000000000007,12:00AM
190,1,2020-07-30,01,1402.0999999999988,Jul,01:00:32,2020,0.02306000000000002,0.004720000000000007,01:00AM
191,1,2020-07-30,02,1738.3999999999976,Jul,02:00:04,2020,0.028700000000000045,0.005950000000000004,02:00AM
192,1,2020-07-30,03,1989.3999999999971,Jul,03:00:40,2020,0.032870000000000066,0.00679,03:00AM
193,1,2020-07-30,04,307.0000000000001,Jul,04:00:13,2020,0.004969999999999995,0.000860000000000001,04:00AM
194,1,2020-07-30,05,39.70000000000001,Jul,05:00:47,2020,0.00044000000000000045,2e-05,05:00AM
195,1,2020-07-30,06,44.50000000000005,Jul,06:00:22,2020,0.0004600000000000005,1e-05,06:00AM
196,1,2020-07-30,07,26.899999999999995,Jul,07:00:57,2020,0.0002800000000000001,0.0,07:00AM
197,1,2020-07-30,08,496.8000000000003,Jul,08:00:29,2020,0.0082,0.0015600000000000004,08:00AM
198,1,2020-07-30,09,1679.6000000000006,Jul,09:00:07,2020,0.02793999999999996,0.0055400000000000085,09:00AM
199,1,2020-07-30,10,1153.8,Jul,10:00:39,2020,0.019200000000000005,0.0036100000000000047,10:00AM
200,1,2020-07-30,11,2137.5000000000014,Jul,11:00:10,2020,0.035700000000000044,0.0071200000000000135,11:00AM
201,1,2020-07-30,12,748.6999999999998,Jul,12:00:45,2020,0.012459999999999976,0.0024400000000000008,12:00PM
202,1,2020-07-30,13,22.900000000000002,Jul,13:54:40,2020,0.0004000000000000001,6e-05,01:54PM
203,1,2020-07-30,14,92.99999999999996,Jul,14:00:42,2020,0.001510000000000001,0.0002,02:00PM
204,1,2020-07-30,15,27.199999999999996,Jul,15:00:17,2020,0.00035000000000000027,0.0,03:00PM
205,1,2020-07-30,16,25.3,Jul,16:00:50,2020,0.00027000000000000006,0.0,04:00PM
206,1,2020-07-30,17,27.300000000000008,Jul,17:00:23,2020,0.0003600000000000003,0.0,05:00PM
207,1,2020-07-30,18,30.900000000000013,Jul,18:00:55,2020,0.0003600000000000003,0.0,06:00PM
208,1,2020-07-30,19,31.10000000000001,Jul,19:01:28,2020,0.00031000000000000016,0.0,07:01PM
209,1,2020-07-30,20,40.00000000000004,Jul,20:00:03,2020,0.0005000000000000007,2e-05,08:00PM
210,1,2020-07-30,21,33.000000000000014,Jul,21:00:36,2020,0.0003700000000000003,0.0,09:00PM
211,1,2020-07-30,22,28.300000000000008,Jul,22:00:39,2020,0.00039000000000000037,0.0,10:00PM
212,1,2020-07-30,23,31.100000000000005,Jul,23:00:13,2020,0.0003300000000000002,0.0,11:00PM
213,1,2020-07-31,00,26.00000000000001,Jul,00:00:46,2020,0.0002800000000000001,0.0,12:00AM
214,1,2020-07-31,01,24.400000000000006,Jul,01:15:21,2020,0.00026000000000000003,0.0,01:15AM
215,1,2020-07-31,02,40.89999999999998,Jul,02:00:43,2020,0.0004400000000000005,0.0,02:00AM
216,1,2020-07-31,03,34.80000000000002,Jul,03:00:12,2020,0.0002,0.0,03:00AM
217,1,2020-07-31,04,31.500000000000025,Jul,04:15:49,2020,0.00021,0.0,04:15AM
218,1,2020-07-31,05,47.89999999999997,Jul,05:02:43,2020,0.00042000000000000045,0.0,05:02AM
219,1,2020-07-31,06,30.40000000000002,Jul,06:00:14,2020,0.00025,0.0,06:00AM
220,1,2020-07-31,08,16.200000000000006,Jul,08:40:24,2020,0.00013000000000000002,0.0,08:40AM
221,1,2020-07-31,09,44.29999999999998,Jul,09:00:36,2020,0.00034000000000000024,0.0,09:00AM
222,1,2020-07-31,10,49.199999999999946,Jul,10:00:10,2020,0.00046000000000000056,0.0,10:00AM
223,1,2020-07-31,11,46.49999999999998,Jul,11:00:42,2020,0.0004000000000000004,0.0,11:00AM
224,1,2020-07-31,12,45.09999999999995,Jul,12:00:20,2020,0.0003700000000000003,0.0,12:00PM
225,1,2020-07-31,13,18.700000000000006,Jul,13:00:54,2020,0.00015000000000000001,0.0,01:00PM
226,1,2020-07-31,15,12.3,Jul,15:46:36,2020,0.00014000000000000001,0.0,03:46PM
227,1,2020-07-31,16,52.49999999999996,Jul,16:00:41,2020,0.0005900000000000009,0.0,04:00PM
228,1,2020-07-31,17,56.09999999999994,Jul,17:00:14,2020,0.0006500000000000011,0.0,05:00PM
229,1,2020-07-31,18,56.099999999999945,Jul,18:00:51,2020,0.000640000000000001,0.0,06:00PM
230,1,2020-07-31,19,29.90000000000002,Jul,19:00:22,2020,0.00034000000000000024,0.0,07:00PM
231,1,2020-07-31,20,54.799999999999955,Jul,20:00:12,2020,0.000630000000000001,0.0,08:00PM
232,1,2020-07-31,21,58.89999999999995,Jul,21:00:43,2020,0.0007300000000000013,0.0,09:00PM
233,1,2020-07-31,22,38.80000000000001,Jul,22:00:18,2020,0.0004400000000000005,0.0,10:00PM
234,1,2020-08-01,00,18.60000000000001,Aug,00:39:34,2020,0.00022,0.0,12:39AM
235,1,2020-08-01,01,55.79999999999995,Aug,01:00:46,2020,0.000630000000000001,0.0,01:00AM
236,1,2020-08-01,02,54.39999999999997,Aug,02:00:22,2020,0.000610000000000001,0.0,02:00AM
237,1,2020-08-01,03,19.70000000000001,Aug,03:00:02,2020,0.00023,0.0,03:00AM
238,1,2020-08-01,04,46.19999999999998,Aug,04:09:36,2020,0.0005700000000000008,0.0,04:09AM
239,1,2020-08-01,05,55.699999999999946,Aug,05:00:07,2020,0.0006500000000000011,0.0,05:00AM
240,1,2020-08-01,06,54.79999999999996,Aug,06:00:42,2020,0.000630000000000001,0.0,06:00AM
241,1,2020-08-01,07,55.59999999999995,Aug,07:00:16,2020,0.000640000000000001,0.0,07:00AM
242,1,2020-08-01,08,53.09999999999996,Aug,08:00:54,2020,0.000620000000000001,0.0,08:00AM
243,1,2020-08-01,09,53.29999999999997,Aug,09:00:43,2020,0.0005900000000000009,0.0,09:00AM
244,1,2020-08-01,10,57.099999999999945,Aug,10:00:17,2020,0.0006600000000000011,0.0,10:00AM
